Year,Period ID,Period,Area,Adjusted,Unemployment
"1990","09","Sep","College Station-Bryan MSA","Adj","3,964"
"1990","10","Oct","College Station-Bryan MSA","Adj","3,942"
"1990","11","Nov","College Station-Bryan MSA","Adj","3,925"
"1990","12","Dec","College Station-Bryan MSA","Adj","3,916"
"2017","01","Jan","Corpus Christi MSA","Adj","13,551"
"2017","02","Feb","Corpus Christi MSA","Adj","14,084"
"2017","03","Mar","Corpus Christi MSA","Adj","14,178"
"2017","04","Apr","Corpus Christi MSA","Adj","13,915"
"2017","05","May","Corpus Christi MSA","Adj","12,981"
"2017","06","Jun","Corpus Christi MSA","Adj","11,991"
"2017","07","Jul","Corpus Christi MSA","Adj","11,010"
"2017","08","Aug","Corpus Christi MSA","Adj","11,364"
"2017","09","Sep","Corpus Christi MSA","Adj","11,952"
"2016","01","Jan","Corpus Christi MSA","Adj","11,388"
"2016","02","Feb","Corpus Christi MSA","Adj","11,371"
"2016","03","Mar","Corpus Christi MSA","Adj","11,999"
"2016","04","Apr","Corpus Christi MSA","Adj","12,212"
"2016","05","May","Corpus Christi MSA","Adj","11,868"
"2016","06","Jun","Corpus Christi MSA","Adj","11,742"
"2016","07","Jul","Corpus Christi MSA","Adj","12,041"
"2016","08","Aug","Corpus Christi MSA","Adj","12,494"
"2016","09","Sep","Corpus Christi MSA","Adj","13,039"
"2016","10","Oct","Corpus Christi MSA","Adj","12,630"
"2016","11","Nov","Corpus Christi MSA","Adj","12,304"
"2016","12","Dec","Corpus Christi MSA","Adj","13,029"
"2015","01","Jan","Corpus Christi MSA","Adj","10,260"
"2015","02","Feb","Corpus Christi MSA","Adj","10,243"
"2015","03","Mar","Corpus Christi MSA","Adj","10,315"
"2015","04","Apr","Corpus Christi MSA","Adj","10,453"
"2015","05","May","Corpus Christi MSA","Adj","10,499"
"2015","06","Jun","Corpus Christi MSA","Adj","10,448"
"2015","07","Jul","Corpus Christi MSA","Adj","10,505"
"2015","08","Aug","Corpus Christi MSA","Adj","10,707"
"2015","09","Sep","Corpus Christi MSA","Adj","10,974"
"2015","10","Oct","Corpus Christi MSA","Adj","11,266"
"2015","11","Nov","Corpus Christi MSA","Adj","11,504"
"2015","12","Dec","Corpus Christi MSA","Adj","11,654"
"2014","01","Jan","Corpus Christi MSA","Adj","11,974"
"2014","02","Feb","Corpus Christi MSA","Adj","11,849"
"2014","03","Mar","Corpus Christi MSA","Adj","11,640"
"2014","04","Apr","Corpus Christi MSA","Adj","11,337"
"2014","05","May","Corpus Christi MSA","Adj","11,093"
"2014","06","Jun","Corpus Christi MSA","Adj","10,949"
"2014","07","Jul","Corpus Christi MSA","Adj","10,898"
"2014","08","Aug","Corpus Christi MSA","Adj","10,825"
"2014","09","Sep","Corpus Christi MSA","Adj","10,702"
"2014","10","Oct","Corpus Christi MSA","Adj","10,627"
"2014","11","Nov","Corpus Christi MSA","Adj","10,520"
"2014","12","Dec","Corpus Christi MSA","Adj","10,360"
"2013","01","Jan","Corpus Christi MSA","Adj","13,463"
"2013","02","Feb","Corpus Christi MSA","Adj","13,420"
"2013","03","Mar","Corpus Christi MSA","Adj","13,357"
"2013","04","Apr","Corpus Christi MSA","Adj","13,333"
"2013","05","May","Corpus Christi MSA","Adj","13,307"
"2013","06","Jun","Corpus Christi MSA","Adj","13,241"
"2013","07","Jul","Corpus Christi MSA","Adj","13,113"
"2013","08","Aug","Corpus Christi MSA","Adj","13,009"
"2013","09","Sep","Corpus Christi MSA","Adj","12,950"
"2013","10","Oct","Corpus Christi MSA","Adj","12,802"
"2013","11","Nov","Corpus Christi MSA","Adj","12,517"
"2013","12","Dec","Corpus Christi MSA","Adj","12,197"
"2012","01","Jan","Corpus Christi MSA","Adj","15,127"
"2012","02","Feb","Corpus Christi MSA","Adj","14,811"
"2012","03","Mar","Corpus Christi MSA","Adj","14,513"
"2012","04","Apr","Corpus Christi MSA","Adj","14,292"
"2012","05","May","Corpus Christi MSA","Adj","14,185"
"2012","06","Jun","Corpus Christi MSA","Adj","14,125"
"2012","07","Jul","Corpus Christi MSA","Adj","13,991"
"2012","08","Aug","Corpus Christi MSA","Adj","13,707"
"2012","09","Sep","Corpus Christi MSA","Adj","13,412"
"2012","10","Oct","Corpus Christi MSA","Adj","13,243"
"2012","11","Nov","Corpus Christi MSA","Adj","13,214"
"2012","12","Dec","Corpus Christi MSA","Adj","13,346"
"2011","01","Jan","Corpus Christi MSA","Adj","17,780"
"2011","02","Feb","Corpus Christi MSA","Adj","17,557"
"2011","03","Mar","Corpus Christi MSA","Adj","17,347"
"2011","04","Apr","Corpus Christi MSA","Adj","17,215"
"2011","05","May","Corpus Christi MSA","Adj","17,155"
"2011","06","Jun","Corpus Christi MSA","Adj","17,083"
"2011","07","Jul","Corpus Christi MSA","Adj","16,961"
"2011","08","Aug","Corpus Christi MSA","Adj","16,838"
"2011","09","Sep","Corpus Christi MSA","Adj","16,645"
"2011","10","Oct","Corpus Christi MSA","Adj","16,271"
"2011","11","Nov","Corpus Christi MSA","Adj","15,828"
"2011","12","Dec","Corpus Christi MSA","Adj","15,455"
"2010","01","Jan","Corpus Christi MSA","Adj","16,852"
"2010","02","Feb","Corpus Christi MSA","Adj","17,064"
"2010","03","Mar","Corpus Christi MSA","Adj","17,175"
"2010","04","Apr","Corpus Christi MSA","Adj","17,210"
"2010","05","May","Corpus Christi MSA","Adj","17,134"
"2010","06","Jun","Corpus Christi MSA","Adj","17,027"
"2010","07","Jul","Corpus Christi MSA","Adj","16,993"
"2010","08","Aug","Corpus Christi MSA","Adj","17,053"
"2010","09","Sep","Corpus Christi MSA","Adj","17,205"
"2010","10","Oct","Corpus Christi MSA","Adj","17,482"
"2010","11","Nov","Corpus Christi MSA","Adj","17,793"
"2010","12","Dec","Corpus Christi MSA","Adj","17,903"
"2009","01","Jan","Corpus Christi MSA","Adj","11,369"
"2009","02","Feb","Corpus Christi MSA","Adj","11,845"
"2009","03","Mar","Corpus Christi MSA","Adj","12,217"
"2009","04","Apr","Corpus Christi MSA","Adj","12,469"
"2009","05","May","Corpus Christi MSA","Adj","14,921"
"2009","06","Jun","Corpus Christi MSA","Adj","15,426"
"2009","07","Jul","Corpus Christi MSA","Adj","15,814"
"2009","08","Aug","Corpus Christi MSA","Adj","16,007"
"2009","09","Sep","Corpus Christi MSA","Adj","16,128"
"2009","10","Oct","Corpus Christi MSA","Adj","16,175"
"2009","11","Nov","Corpus Christi MSA","Adj","16,247"
"2009","12","Dec","Corpus Christi MSA","Adj","16,515"
"2008","01","Jan","Corpus Christi MSA","Adj","8,636"
"2008","02","Feb","Corpus Christi MSA","Adj","8,518"
"2008","03","Mar","Corpus Christi MSA","Adj","8,485"
"2008","04","Apr","Corpus Christi MSA","Adj","8,571"
"2008","05","May","Corpus Christi MSA","Adj","8,762"
"2008","06","Jun","Corpus Christi MSA","Adj","8,996"
"2008","07","Jul","Corpus Christi MSA","Adj","9,306"
"2008","08","Aug","Corpus Christi MSA","Adj","9,655"
"2008","09","Sep","Corpus Christi MSA","Adj","9,937"
"2008","10","Oct","Corpus Christi MSA","Adj","10,172"
"2008","11","Nov","Corpus Christi MSA","Adj","10,464"
"2008","12","Dec","Corpus Christi MSA","Adj","10,883"
"2007","01","Jan","Corpus Christi MSA","Adj","8,992"
"2007","02","Feb","Corpus Christi MSA","Adj","8,821"
"2007","03","Mar","Corpus Christi MSA","Adj","8,614"
"2007","04","Apr","Corpus Christi MSA","Adj","8,443"
"2007","05","May","Corpus Christi MSA","Adj","8,295"
"2007","06","Jun","Corpus Christi MSA","Adj","8,225"
"2007","07","Jul","Corpus Christi MSA","Adj","8,255"
"2007","08","Aug","Corpus Christi MSA","Adj","8,321"
"2007","09","Sep","Corpus Christi MSA","Adj","8,424"
"2007","10","Oct","Corpus Christi MSA","Adj","8,528"
"2007","11","Nov","Corpus Christi MSA","Adj","8,638"
"2007","12","Dec","Corpus Christi MSA","Adj","8,710"
"2006","01","Jan","Corpus Christi MSA","Adj","10,175"
"2006","02","Feb","Corpus Christi MSA","Adj","10,142"
"2006","03","Mar","Corpus Christi MSA","Adj","10,164"
"2006","04","Apr","Corpus Christi MSA","Adj","10,139"
"2006","05","May","Corpus Christi MSA","Adj","10,016"
"2006","06","Jun","Corpus Christi MSA","Adj","9,838"
"2006","07","Jul","Corpus Christi MSA","Adj","9,700"
"2006","08","Aug","Corpus Christi MSA","Adj","9,583"
"2006","09","Sep","Corpus Christi MSA","Adj","9,449"
"2006","10","Oct","Corpus Christi MSA","Adj","9,311"
"2006","11","Nov","Corpus Christi MSA","Adj","9,203"
"2006","12","Dec","Corpus Christi MSA","Adj","9,105"
"2005","01","Jan","Corpus Christi MSA","Adj","12,083"
"2005","02","Feb","Corpus Christi MSA","Adj","11,872"
"2005","03","Mar","Corpus Christi MSA","Adj","11,619"
"2005","04","Apr","Corpus Christi MSA","Adj","11,368"
"2005","05","May","Corpus Christi MSA","Adj","11,200"
"2005","06","Jun","Corpus Christi MSA","Adj","11,084"
"2005","07","Jul","Corpus Christi MSA","Adj","10,994"
"2005","08","Aug","Corpus Christi MSA","Adj","10,864"
"2005","09","Sep","Corpus Christi MSA","Adj","10,654"
"2005","10","Oct","Corpus Christi MSA","Adj","10,497"
"2005","11","Nov","Corpus Christi MSA","Adj","10,454"
"2005","12","Dec","Corpus Christi MSA","Adj","10,337"
"2004","01","Jan","Corpus Christi MSA","Adj","12,386"
"2004","02","Feb","Corpus Christi MSA","Adj","12,367"
"2004","03","Mar","Corpus Christi MSA","Adj","12,436"
"2004","04","Apr","Corpus Christi MSA","Adj","12,557"
"2004","05","May","Corpus Christi MSA","Adj","12,635"
"2004","06","Jun","Corpus Christi MSA","Adj","12,603"
"2004","07","Jul","Corpus Christi MSA","Adj","12,498"
"2004","08","Aug","Corpus Christi MSA","Adj","12,447"
"2004","09","Sep","Corpus Christi MSA","Adj","12,487"
"2004","10","Oct","Corpus Christi MSA","Adj","12,534"
"2004","11","Nov","Corpus Christi MSA","Adj","12,503"
"2004","12","Dec","Corpus Christi MSA","Adj","12,328"
"2003","01","Jan","Corpus Christi MSA","Adj","12,572"
"2003","02","Feb","Corpus Christi MSA","Adj","12,846"
"2003","03","Mar","Corpus Christi MSA","Adj","13,091"
"2003","04","Apr","Corpus Christi MSA","Adj","13,260"
"2003","05","May","Corpus Christi MSA","Adj","13,363"
"2003","06","Jun","Corpus Christi MSA","Adj","13,379"
"2003","07","Jul","Corpus Christi MSA","Adj","13,229"
"2003","08","Aug","Corpus Christi MSA","Adj","13,028"
"2003","09","Sep","Corpus Christi MSA","Adj","12,869"
"2003","10","Oct","Corpus Christi MSA","Adj","12,721"
"2003","11","Nov","Corpus Christi MSA","Adj","12,569"
"2003","12","Dec","Corpus Christi MSA","Adj","12,450"
"2002","01","Jan","Corpus Christi MSA","Adj","11,370"
"2002","02","Feb","Corpus Christi MSA","Adj","11,381"
"2002","03","Mar","Corpus Christi MSA","Adj","11,534"
"2002","04","Apr","Corpus Christi MSA","Adj","11,764"
"2002","05","May","Corpus Christi MSA","Adj","11,916"
"2002","06","Jun","Corpus Christi MSA","Adj","12,010"
"2002","07","Jul","Corpus Christi MSA","Adj","12,036"
"2002","08","Aug","Corpus Christi MSA","Adj","12,023"
"2002","09","Sep","Corpus Christi MSA","Adj","12,052"
"2002","10","Oct","Corpus Christi MSA","Adj","12,144"
"2002","11","Nov","Corpus Christi MSA","Adj","12,248"
"2002","12","Dec","Corpus Christi MSA","Adj","12,361"
"2001","01","Jan","Corpus Christi MSA","Adj","9,069"
"2001","02","Feb","Corpus Christi MSA","Adj","9,194"
"2001","03","Mar","Corpus Christi MSA","Adj","9,462"
"2001","04","Apr","Corpus Christi MSA","Adj","9,740"
"2001","05","May","Corpus Christi MSA","Adj","9,875"
"2001","06","Jun","Corpus Christi MSA","Adj","9,953"
"2001","07","Jul","Corpus Christi MSA","Adj","10,082"
"2001","08","Aug","Corpus Christi MSA","Adj","10,301"
"2001","09","Sep","Corpus Christi MSA","Adj","10,582"
"2001","10","Oct","Corpus Christi MSA","Adj","10,856"
"2001","11","Nov","Corpus Christi MSA","Adj","11,089"
"2001","12","Dec","Corpus Christi MSA","Adj","11,287"
"2000","01","Jan","Corpus Christi MSA","Adj","10,735"
"2000","02","Feb","Corpus Christi MSA","Adj","10,706"
"2000","03","Mar","Corpus Christi MSA","Adj","10,507"
"2000","04","Apr","Corpus Christi MSA","Adj","10,193"
"2000","05","May","Corpus Christi MSA","Adj","9,947"
"2000","06","Jun","Corpus Christi MSA","Adj","9,767"
"2000","07","Jul","Corpus Christi MSA","Adj","9,682"
"2000","08","Aug","Corpus Christi MSA","Adj","9,645"
"2000","09","Sep","Corpus Christi MSA","Adj","9,532"
"2000","10","Oct","Corpus Christi MSA","Adj","9,379"
"2000","11","Nov","Corpus Christi MSA","Adj","9,210"
"2000","12","Dec","Corpus Christi MSA","Adj","9,073"
"1999","01","Jan","Corpus Christi MSA","Adj","11,747"
"1999","02","Feb","Corpus Christi MSA","Adj","11,647"
"1999","03","Mar","Corpus Christi MSA","Adj","11,703"
"1999","04","Apr","Corpus Christi MSA","Adj","11,996"
"1999","05","May","Corpus Christi MSA","Adj","12,157"
"1999","06","Jun","Corpus Christi MSA","Adj","12,261"
"1999","07","Jul","Corpus Christi MSA","Adj","12,555"
"1999","08","Aug","Corpus Christi MSA","Adj","12,633"
"1999","09","Sep","Corpus Christi MSA","Adj","12,482"
"1999","10","Oct","Corpus Christi MSA","Adj","12,442"
"1999","11","Nov","Corpus Christi MSA","Adj","12,483"
"1999","12","Dec","Corpus Christi MSA","Adj","12,459"
"1998","01","Jan","Corpus Christi MSA","Adj","12,345"
"1998","02","Feb","Corpus Christi MSA","Adj","12,391"
"1998","03","Mar","Corpus Christi MSA","Adj","12,404"
"1998","04","Apr","Corpus Christi MSA","Adj","12,316"
"1998","05","May","Corpus Christi MSA","Adj","12,615"
"1998","06","Jun","Corpus Christi MSA","Adj","13,011"
"1998","07","Jul","Corpus Christi MSA","Adj","13,092"
"1998","08","Aug","Corpus Christi MSA","Adj","13,265"
"1998","09","Sep","Corpus Christi MSA","Adj","13,408"
"1998","10","Oct","Corpus Christi MSA","Adj","13,059"
"1998","11","Nov","Corpus Christi MSA","Adj","12,443"
"1998","12","Dec","Corpus Christi MSA","Adj","11,970"
"1997","01","Jan","Corpus Christi MSA","Adj","16,107"
"1997","02","Feb","Corpus Christi MSA","Adj","16,322"
"1997","03","Mar","Corpus Christi MSA","Adj","16,260"
"1997","04","Apr","Corpus Christi MSA","Adj","15,585"
"1997","05","May","Corpus Christi MSA","Adj","15,001"
"1997","06","Jun","Corpus Christi MSA","Adj","14,666"
"1997","07","Jul","Corpus Christi MSA","Adj","14,165"
"1997","08","Aug","Corpus Christi MSA","Adj","13,666"
"1997","09","Sep","Corpus Christi MSA","Adj","13,239"
"1997","10","Oct","Corpus Christi MSA","Adj","12,633"
"1997","11","Nov","Corpus Christi MSA","Adj","12,245"
"1997","12","Dec","Corpus Christi MSA","Adj","12,305"
"1996","01","Jan","Corpus Christi MSA","Adj","16,323"
"1996","02","Feb","Corpus Christi MSA","Adj","15,910"
"1996","03","Mar","Corpus Christi MSA","Adj","15,586"
"1996","04","Apr","Corpus Christi MSA","Adj","15,311"
"1996","05","May","Corpus Christi MSA","Adj","15,050"
"1996","06","Jun","Corpus Christi MSA","Adj","14,942"
"1996","07","Jul","Corpus Christi MSA","Adj","15,051"
"1996","08","Aug","Corpus Christi MSA","Adj","15,047"
"1996","09","Sep","Corpus Christi MSA","Adj","15,222"
"1996","10","Oct","Corpus Christi MSA","Adj","15,895"
"1996","11","Nov","Corpus Christi MSA","Adj","16,293"
"1996","12","Dec","Corpus Christi MSA","Adj","16,165"
"1995","01","Jan","Corpus Christi MSA","Adj","15,743"
"1995","02","Feb","Corpus Christi MSA","Adj","15,781"
"1995","03","Mar","Corpus Christi MSA","Adj","16,060"
"1995","04","Apr","Corpus Christi MSA","Adj","16,521"
"1995","05","May","Corpus Christi MSA","Adj","16,673"
"1995","06","Jun","Corpus Christi MSA","Adj","16,811"
"1995","07","Jul","Corpus Christi MSA","Adj","16,847"
"1995","08","Aug","Corpus Christi MSA","Adj","16,868"
"1995","09","Sep","Corpus Christi MSA","Adj","16,941"
"1995","10","Oct","Corpus Christi MSA","Adj","16,846"
"1995","11","Nov","Corpus Christi MSA","Adj","16,779"
"1995","12","Dec","Corpus Christi MSA","Adj","16,667"
"1994","01","Jan","Corpus Christi MSA","Adj","17,006"
"1994","02","Feb","Corpus Christi MSA","Adj","17,241"
"1994","03","Mar","Corpus Christi MSA","Adj","17,393"
"1994","04","Apr","Corpus Christi MSA","Adj","17,445"
"1994","05","May","Corpus Christi MSA","Adj","17,282"
"1994","06","Jun","Corpus Christi MSA","Adj","17,059"
"1994","07","Jul","Corpus Christi MSA","Adj","16,977"
"1994","08","Aug","Corpus Christi MSA","Adj","16,741"
"1994","09","Sep","Corpus Christi MSA","Adj","16,262"
"1994","10","Oct","Corpus Christi MSA","Adj","16,031"
"1994","11","Nov","Corpus Christi MSA","Adj","15,829"
"1994","12","Dec","Corpus Christi MSA","Adj","15,640"
"1993","01","Jan","Corpus Christi MSA","Adj","16,278"
"1993","02","Feb","Corpus Christi MSA","Adj","15,925"
"1993","03","Mar","Corpus Christi MSA","Adj","15,785"
"1993","04","Apr","Corpus Christi MSA","Adj","15,711"
"1993","05","May","Corpus Christi MSA","Adj","15,681"
"1993","06","Jun","Corpus Christi MSA","Adj","15,628"
"1993","07","Jul","Corpus Christi MSA","Adj","15,358"
"1993","08","Aug","Corpus Christi MSA","Adj","15,163"
"1993","09","Sep","Corpus Christi MSA","Adj","15,608"
"1993","10","Oct","Corpus Christi MSA","Adj","16,269"
"1993","11","Nov","Corpus Christi MSA","Adj","16,500"
"1993","12","Dec","Corpus Christi MSA","Adj","16,673"
"1992","01","Jan","Corpus Christi MSA","Adj","16,500"
"1992","02","Feb","Corpus Christi MSA","Adj","17,159"
"1992","03","Mar","Corpus Christi MSA","Adj","17,392"
"1992","04","Apr","Corpus Christi MSA","Adj","17,744"
"1992","05","May","Corpus Christi MSA","Adj","18,247"
"1992","06","Jun","Corpus Christi MSA","Adj","18,355"
"1992","07","Jul","Corpus Christi MSA","Adj","18,058"
"1992","08","Aug","Corpus Christi MSA","Adj","17,922"
"1992","09","Sep","Corpus Christi MSA","Adj","17,719"
"1992","10","Oct","Corpus Christi MSA","Adj","17,210"
"1992","11","Nov","Corpus Christi MSA","Adj","16,917"
"1992","12","Dec","Corpus Christi MSA","Adj","16,712"
"1991","01","Jan","Corpus Christi MSA","Adj","13,173"
"1991","02","Feb","Corpus Christi MSA","Adj","13,263"
"1991","03","Mar","Corpus Christi MSA","Adj","13,369"
"1991","04","Apr","Corpus Christi MSA","Adj","13,535"
"1991","05","May","Corpus Christi MSA","Adj","13,874"
"1991","06","Jun","Corpus Christi MSA","Adj","13,966"
"1991","07","Jul","Corpus Christi MSA","Adj","14,067"
"1991","08","Aug","Corpus Christi MSA","Adj","14,401"
"1991","09","Sep","Corpus Christi MSA","Adj","14,662"
"1991","10","Oct","Corpus Christi MSA","Adj","14,842"
"1991","11","Nov","Corpus Christi MSA","Adj","15,083"
"1991","12","Dec","Corpus Christi MSA","Adj","15,624"
"1990","01","Jan","Corpus Christi MSA","Adj","10,783"
"1990","02","Feb","Corpus Christi MSA","Adj","10,709"
"1990","03","Mar","Corpus Christi MSA","Adj","10,654"
"1990","04","Apr","Corpus Christi MSA","Adj","10,632"
"1990","05","May","Corpus Christi MSA","Adj","10,433"
"1990","06","Jun","Corpus Christi MSA","Adj","10,418"
"1990","07","Jul","Corpus Christi MSA","Adj","10,828"
"1990","08","Aug","Corpus Christi MSA","Adj","11,242"
"1990","09","Sep","Corpus Christi MSA","Adj","11,478"
"1990","10","Oct","Corpus Christi MSA","Adj","11,919"
"1990","11","Nov","Corpus Christi MSA","Adj","12,701"
"1990","12","Dec","Corpus Christi MSA","Adj","13,170"
"2017","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","146,812"
"2017","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","157,849"
"2017","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","162,890"
