Year,Period ID,Period,Area,Adjusted,Employment
"2001","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,773,063"
"2001","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,764,053"
"2001","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,755,927"
"2001","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,750,344"
"2001","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,749,001"
"2000","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,748,504"
"2000","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,752,511"
"2000","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,757,401"
"2000","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,762,195"
"2000","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,765,897"
"2000","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,768,570"
"2000","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,770,767"
"2000","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,773,849"
"2000","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,779,208"
"2000","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,787,040"
"2000","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,796,345"
"2000","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,805,204"
"1999","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,703,204"
"1999","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,709,315"
"1999","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,713,733"
"1999","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,717,847"
"1999","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,720,290"
"1999","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,721,836"
"1999","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,724,509"
"1999","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,727,644"
"1999","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,732,946"
"1999","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,741,638"
"1999","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,750,167"
"1999","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,758,121"
"1998","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,613,104"
"1998","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,615,675"
"1998","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,621,192"
"1998","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,627,868"
"1998","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,633,012"
"1998","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,636,359"
"1998","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,640,685"
"1998","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,649,412"
"1998","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,661,819"
"1998","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,672,479"
"1998","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,682,166"
"1998","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,693,303"
"1997","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,526,442"
"1997","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,534,494"
"1997","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,545,490"
"1997","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,556,588"
"1997","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,565,258"
"1997","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,572,869"
"1997","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,580,358"
"1997","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,586,717"
"1997","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,591,367"
"1997","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,599,013"
"1997","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,609,617"
"1997","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,613,820"
"1996","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,428,936"
"1996","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,440,316"
"1996","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,448,988"
"1996","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,455,377"
"1996","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,464,654"
"1996","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,476,579"
"1996","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,486,652"
"1996","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,494,598"
"1996","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,502,908"
"1996","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,508,555"
"1996","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,511,431"
"1996","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,518,005"
"1995","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,379,948"
"1995","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,387,035"
"1995","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,392,698"
"1995","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,394,077"
"1995","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,393,747"
"1995","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,396,036"
"1995","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,401,092"
"1995","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,406,502"
"1995","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,412,201"
"1995","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,416,818"
"1995","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,418,405"
"1995","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,420,852"
"1994","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,301,740"
"1994","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,306,155"
"1994","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,308,175"
"1994","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,315,762"
"1994","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,326,252"
"1994","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,331,531"
"1994","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,336,521"
"1994","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,345,734"
"1994","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,354,267"
"1994","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,361,446"
"1994","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,368,888"
"1994","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,374,698"
"1993","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,224,782"
"1993","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,231,119"
"1993","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,235,375"
"1993","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,238,345"
"1993","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,246,801"
"1993","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,256,611"
"1993","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,264,113"
"1993","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,268,886"
"1993","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,269,890"
"1993","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,274,671"
"1993","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,284,297"
"1993","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,293,449"
"1992","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,186,284"
"1992","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,188,686"
"1992","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,192,364"
"1992","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,197,878"
"1992","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,201,641"
"1992","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,205,314"
"1992","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,210,351"
"1992","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,213,671"
"1992","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,213,916"
"1992","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,214,034"
"1992","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,216,802"
"1992","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,220,605"
"1991","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,182,190"
"1991","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,176,279"
"1991","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,176,568"
"1991","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,180,423"
"1991","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,180,656"
"1991","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,182,162"
"1991","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,182,766"
"1991","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,181,955"
"1991","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,184,902"
"1991","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,185,546"
"1991","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,182,772"
"1991","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,182,990"
"1990","01","Jan","Dallas-Fort Worth-Arlington MSA","Adj","2,174,658"
"1990","02","Feb","Dallas-Fort Worth-Arlington MSA","Adj","2,180,051"
"1990","03","Mar","Dallas-Fort Worth-Arlington MSA","Adj","2,182,650"
"1990","04","Apr","Dallas-Fort Worth-Arlington MSA","Adj","2,181,439"
"1990","05","May","Dallas-Fort Worth-Arlington MSA","Adj","2,181,933"
"1990","06","Jun","Dallas-Fort Worth-Arlington MSA","Adj","2,183,851"
"1990","07","Jul","Dallas-Fort Worth-Arlington MSA","Adj","2,185,273"
"1990","08","Aug","Dallas-Fort Worth-Arlington MSA","Adj","2,186,641"
"1990","09","Sep","Dallas-Fort Worth-Arlington MSA","Adj","2,187,247"
"1990","10","Oct","Dallas-Fort Worth-Arlington MSA","Adj","2,187,233"
"1990","11","Nov","Dallas-Fort Worth-Arlington MSA","Adj","2,187,124"
"1990","12","Dec","Dallas-Fort Worth-Arlington MSA","Adj","2,186,330"
"2017","01","Jan","El Paso MSA","Adj","336,442"
"2017","02","Feb","El Paso MSA","Adj","338,568"
"2017","03","Mar","El Paso MSA","Adj","339,196"
"2017","04","Apr","El Paso MSA","Adj","340,304"
"2017","05","May","El Paso MSA","Adj","340,617"
"2017","06","Jun","El Paso MSA","Adj","340,727"
"2017","07","Jul","El Paso MSA","Adj","342,267"
"2017","08","Aug","El Paso MSA","Adj","342,185"
"2017","09","Sep","El Paso MSA","Adj","343,936"
"2016","01","Jan","El Paso MSA","Adj","331,055"
"2016","02","Feb","El Paso MSA","Adj","333,169"
"2016","03","Mar","El Paso MSA","Adj","333,371"
"2016","04","Apr","El Paso MSA","Adj","333,441"
"2016","05","May","El Paso MSA","Adj","334,785"
"2016","06","Jun","El Paso MSA","Adj","335,327"
"2016","07","Jul","El Paso MSA","Adj","336,062"
"2016","08","Aug","El Paso MSA","Adj","336,904"
"2016","09","Sep","El Paso MSA","Adj","336,269"
"2016","10","Oct","El Paso MSA","Adj","335,526"
"2016","11","Nov","El Paso MSA","Adj","336,498"
"2016","12","Dec","El Paso MSA","Adj","336,336"
"2015","01","Jan","El Paso MSA","Adj","323,247"
"2015","02","Feb","El Paso MSA","Adj","323,761"
"2015","03","Mar","El Paso MSA","Adj","324,146"
"2015","04","Apr","El Paso MSA","Adj","324,940"
"2015","05","May","El Paso MSA","Adj","326,093"
"2015","06","Jun","El Paso MSA","Adj","327,084"
"2015","07","Jul","El Paso MSA","Adj","327,588"
"2015","08","Aug","El Paso MSA","Adj","327,646"
"2015","09","Sep","El Paso MSA","Adj","327,781"
"2015","10","Oct","El Paso MSA","Adj","328,490"
"2015","11","Nov","El Paso MSA","Adj","329,314"
"2015","12","Dec","El Paso MSA","Adj","329,853"
"2014","01","Jan","El Paso MSA","Adj","324,906"
"2014","02","Feb","El Paso MSA","Adj","324,994"
"2014","03","Mar","El Paso MSA","Adj","324,838"
"2014","04","Apr","El Paso MSA","Adj","324,425"
"2014","05","May","El Paso MSA","Adj","324,109"
"2014","06","Jun","El Paso MSA","Adj","323,950"
"2014","07","Jul","El Paso MSA","Adj","323,545"
"2014","08","Aug","El Paso MSA","Adj","322,853"
"2014","09","Sep","El Paso MSA","Adj","322,361"
"2014","10","Oct","El Paso MSA","Adj","322,368"
"2014","11","Nov","El Paso MSA","Adj","322,378"
"2014","12","Dec","El Paso MSA","Adj","322,573"
"2013","01","Jan","El Paso MSA","Adj","320,953"
"2013","02","Feb","El Paso MSA","Adj","320,622"
"2013","03","Mar","El Paso MSA","Adj","320,538"
"2013","04","Apr","El Paso MSA","Adj","320,771"
"2013","05","May","El Paso MSA","Adj","321,080"
"2013","06","Jun","El Paso MSA","Adj","321,400"
"2013","07","Jul","El Paso MSA","Adj","322,110"
"2013","08","Aug","El Paso MSA","Adj","322,817"
"2013","09","Sep","El Paso MSA","Adj","322,989"
"2013","10","Oct","El Paso MSA","Adj","323,130"
"2013","11","Nov","El Paso MSA","Adj","323,780"
"2013","12","Dec","El Paso MSA","Adj","324,518"
"2012","01","Jan","El Paso MSA","Adj","317,234"
"2012","02","Feb","El Paso MSA","Adj","317,654"
"2012","03","Mar","El Paso MSA","Adj","317,907"
"2012","04","Apr","El Paso MSA","Adj","317,993"
"2012","05","May","El Paso MSA","Adj","318,127"
"2012","06","Jun","El Paso MSA","Adj","318,505"
"2012","07","Jul","El Paso MSA","Adj","319,141"
"2012","08","Aug","El Paso MSA","Adj","319,814"
"2012","09","Sep","El Paso MSA","Adj","320,813"
"2012","10","Oct","El Paso MSA","Adj","321,731"
"2012","11","Nov","El Paso MSA","Adj","321,834"
"2012","12","Dec","El Paso MSA","Adj","321,435"
"2011","01","Jan","El Paso MSA","Adj","314,145"
"2011","02","Feb","El Paso MSA","Adj","314,332"
"2011","03","Mar","El Paso MSA","Adj","314,235"
"2011","04","Apr","El Paso MSA","Adj","314,079"
"2011","05","May","El Paso MSA","Adj","314,120"
"2011","06","Jun","El Paso MSA","Adj","314,506"
"2011","07","Jul","El Paso MSA","Adj","315,121"
"2011","08","Aug","El Paso MSA","Adj","315,779"
"2011","09","Sep","El Paso MSA","Adj","316,142"
"2011","10","Oct","El Paso MSA","Adj","316,168"
"2011","11","Nov","El Paso MSA","Adj","316,438"
"2011","12","Dec","El Paso MSA","Adj","316,879"
"2010","01","Jan","El Paso MSA","Adj","306,294"
"2010","02","Feb","El Paso MSA","Adj","307,395"
"2010","03","Mar","El Paso MSA","Adj","309,058"
"2010","04","Apr","El Paso MSA","Adj","310,499"
"2010","05","May","El Paso MSA","Adj","311,195"
"2010","06","Jun","El Paso MSA","Adj","311,312"
"2010","07","Jul","El Paso MSA","Adj","311,276"
"2010","08","Aug","El Paso MSA","Adj","311,874"
"2010","09","Sep","El Paso MSA","Adj","312,699"
"2010","10","Oct","El Paso MSA","Adj","312,937"
"2010","11","Nov","El Paso MSA","Adj","313,128"
"2010","12","Dec","El Paso MSA","Adj","313,649"
"2009","01","Jan","El Paso MSA","Adj","279,768"
"2009","02","Feb","El Paso MSA","Adj","279,553"
"2009","03","Mar","El Paso MSA","Adj","280,002"
"2009","04","Apr","El Paso MSA","Adj","281,240"
"2009","05","May","El Paso MSA","Adj","282,226"
"2009","06","Jun","El Paso MSA","Adj","282,801"
"2009","07","Jul","El Paso MSA","Adj","282,947"
"2009","08","Aug","El Paso MSA","Adj","282,665"
"2009","09","Sep","El Paso MSA","Adj","282,508"
"2009","10","Oct","El Paso MSA","Adj","282,966"
"2009","11","Nov","El Paso MSA","Adj","283,583"
"2009","12","Dec","El Paso MSA","Adj","283,779"
"2008","01","Jan","El Paso MSA","Adj","280,654"
"2008","02","Feb","El Paso MSA","Adj","281,119"
"2008","03","Mar","El Paso MSA","Adj","281,402"
"2008","04","Apr","El Paso MSA","Adj","281,724"
"2008","05","May","El Paso MSA","Adj","281,852"
"2008","06","Jun","El Paso MSA","Adj","281,443"
"2008","07","Jul","El Paso MSA","Adj","280,764"
"2008","08","Aug","El Paso MSA","Adj","280,486"
"2008","09","Sep","El Paso MSA","Adj","280,840"
"2008","10","Oct","El Paso MSA","Adj","281,162"
"2008","11","Nov","El Paso MSA","Adj","280,651"
"2008","12","Dec","El Paso MSA","Adj","279,998"
"2007","01","Jan","El Paso MSA","Adj","273,823"
"2007","02","Feb","El Paso MSA","Adj","273,368"
"2007","03","Mar","El Paso MSA","Adj","273,461"
"2007","04","Apr","El Paso MSA","Adj","273,979"
"2007","05","May","El Paso MSA","Adj","274,600"
"2007","06","Jun","El Paso MSA","Adj","275,071"
"2007","07","Jul","El Paso MSA","Adj","275,324"
"2007","08","Aug","El Paso MSA","Adj","275,743"
"2007","09","Sep","El Paso MSA","Adj","276,858"
"2007","10","Oct","El Paso MSA","Adj","278,200"
"2007","11","Nov","El Paso MSA","Adj","279,094"
"2007","12","Dec","El Paso MSA","Adj","279,858"
"2006","01","Jan","El Paso MSA","Adj","272,219"
"2006","02","Feb","El Paso MSA","Adj","272,550"
"2006","03","Mar","El Paso MSA","Adj","272,744"
"2006","04","Apr","El Paso MSA","Adj","272,472"
"2006","05","May","El Paso MSA","Adj","272,322"
"2006","06","Jun","El Paso MSA","Adj","272,247"
"2006","07","Jul","El Paso MSA","Adj","272,207"
"2006","08","Aug","El Paso MSA","Adj","272,633"
"2006","09","Sep","El Paso MSA","Adj","273,317"
"2006","10","Oct","El Paso MSA","Adj","273,868"
"2006","11","Nov","El Paso MSA","Adj","274,234"
"2006","12","Dec","El Paso MSA","Adj","274,286"
"2005","01","Jan","El Paso MSA","Adj","267,979"
"2005","02","Feb","El Paso MSA","Adj","268,112"
"2005","03","Mar","El Paso MSA","Adj","268,632"
"2005","04","Apr","El Paso MSA","Adj","269,530"
"2005","05","May","El Paso MSA","Adj","270,604"
"2005","06","Jun","El Paso MSA","Adj","271,246"
"2005","07","Jul","El Paso MSA","Adj","271,453"
"2005","08","Aug","El Paso MSA","Adj","271,940"
"2005","09","Sep","El Paso MSA","Adj","272,650"
"2005","10","Oct","El Paso MSA","Adj","272,858"
"2005","11","Nov","El Paso MSA","Adj","272,536"
"2005","12","Dec","El Paso MSA","Adj","272,238"
"2004","01","Jan","El Paso MSA","Adj","266,974"
"2004","02","Feb","El Paso MSA","Adj","267,379"
"2004","03","Mar","El Paso MSA","Adj","267,221"
"2004","04","Apr","El Paso MSA","Adj","267,224"
"2004","05","May","El Paso MSA","Adj","267,722"
"2004","06","Jun","El Paso MSA","Adj","268,519"
"2004","07","Jul","El Paso MSA","Adj","269,292"
"2004","08","Aug","El Paso MSA","Adj","269,180"
"2004","09","Sep","El Paso MSA","Adj","268,687"
"2004","10","Oct","El Paso MSA","Adj","268,732"
"2004","11","Nov","El Paso MSA","Adj","268,774"
"2004","12","Dec","El Paso MSA","Adj","268,342"
"2003","01","Jan","El Paso MSA","Adj","264,723"
"2003","02","Feb","El Paso MSA","Adj","264,601"
"2003","03","Mar","El Paso MSA","Adj","264,522"
"2003","04","Apr","El Paso MSA","Adj","264,343"
"2003","05","May","El Paso MSA","Adj","263,648"
"2003","06","Jun","El Paso MSA","Adj","263,103"
"2003","07","Jul","El Paso MSA","Adj","263,609"
"2003","08","Aug","El Paso MSA","Adj","264,437"
"2003","09","Sep","El Paso MSA","Adj","264,774"
"2003","10","Oct","El Paso MSA","Adj","265,084"
"2003","11","Nov","El Paso MSA","Adj","265,662"
"2003","12","Dec","El Paso MSA","Adj","266,292"
"2002","01","Jan","El Paso MSA","Adj","256,232"
"2002","02","Feb","El Paso MSA","Adj","257,387"
"2002","03","Mar","El Paso MSA","Adj","258,431"
"2002","04","Apr","El Paso MSA","Adj","259,310"
"2002","05","May","El Paso MSA","Adj","260,152"
"2002","06","Jun","El Paso MSA","Adj","261,060"
"2002","07","Jul","El Paso MSA","Adj","262,227"
"2002","08","Aug","El Paso MSA","Adj","263,780"
"2002","09","Sep","El Paso MSA","Adj","264,711"
"2002","10","Oct","El Paso MSA","Adj","264,471"
"2002","11","Nov","El Paso MSA","Adj","264,328"
"2002","12","Dec","El Paso MSA","Adj","264,639"
"2001","01","Jan","El Paso MSA","Adj","259,040"
"2001","02","Feb","El Paso MSA","Adj","258,995"
"2001","03","Mar","El Paso MSA","Adj","258,492"
"2001","04","Apr","El Paso MSA","Adj","257,577"
"2001","05","May","El Paso MSA","Adj","257,064"
"2001","06","Jun","El Paso MSA","Adj","256,945"
"2001","07","Jul","El Paso MSA","Adj","256,561"
"2001","08","Aug","El Paso MSA","Adj","256,010"
"2001","09","Sep","El Paso MSA","Adj","255,429"
"2001","10","Oct","El Paso MSA","Adj","254,727"
"2001","11","Nov","El Paso MSA","Adj","254,566"
"2001","12","Dec","El Paso MSA","Adj","255,203"
"2000","01","Jan","El Paso MSA","Adj","258,494"
"2000","02","Feb","El Paso MSA","Adj","258,889"
"2000","03","Mar","El Paso MSA","Adj","259,151"
"2000","04","Apr","El Paso MSA","Adj","258,861"
"2000","05","May","El Paso MSA","Adj","258,271"
"2000","06","Jun","El Paso MSA","Adj","258,150"
"2000","07","Jul","El Paso MSA","Adj","258,263"
"2000","08","Aug","El Paso MSA","Adj","257,869"
"2000","09","Sep","El Paso MSA","Adj","257,174"
"2000","10","Oct","El Paso MSA","Adj","257,119"
"2000","11","Nov","El Paso MSA","Adj","257,879"
"2000","12","Dec","El Paso MSA","Adj","258,708"
"1999","01","Jan","El Paso MSA","Adj","263,034"
"1999","02","Feb","El Paso MSA","Adj","263,384"
"1999","03","Mar","El Paso MSA","Adj","262,917"
"1999","04","Apr","El Paso MSA","Adj","262,599"
"1999","05","May","El Paso MSA","Adj","262,554"
"1999","06","Jun","El Paso MSA","Adj","262,485"
"1999","07","Jul","El Paso MSA","Adj","262,414"
"1999","08","Aug","El Paso MSA","Adj","262,380"
"1999","09","Sep","El Paso MSA","Adj","262,267"
"1999","10","Oct","El Paso MSA","Adj","262,234"
