City,Year,Month,Employment,Unemployment,Unemployment Rate,Labor Force,Rent,House Price,Income,Population
Beaumont,1991.0,4.0,169468.0,12491.0,6.9,181959.0,,,,17398005.0
Beaumont,1991.0,5.0,169653.0,12912.0,7.1,182565.0,,,,17398005.0
Beaumont,1991.0,6.0,170643.0,13322.0,7.2,183965.0,,,,17398005.0
Beaumont,1991.0,7.0,171645.0,13712.0,7.4,185357.0,,,,17398005.0
Beaumont,1991.0,8.0,172074.0,14338.0,7.7,186412.0,,,,17398005.0
Beaumont,1991.0,9.0,172147.0,14764.0,7.9,186911.0,,,,17398005.0
Beaumont,1991.0,10.0,172128.0,14855.0,7.9,186983.0,,,,17398005.0
Beaumont,1991.0,11.0,171924.0,15105.0,8.1,187029.0,,,,17398005.0
Beaumont,1991.0,12.0,171485.0,15741.0,8.4,187226.0,,,,17398005.0
Beaumont,1992.0,1.0,171204.0,16423.0,8.8,187627.0,,,,17759738.0
Beaumont,1992.0,2.0,171312.0,16650.0,8.9,187962.0,,,,17759738.0
Beaumont,1992.0,3.0,171857.0,16518.0,8.8,188375.0,,,,17759738.0
Beaumont,1992.0,4.0,172410.0,16596.0,8.8,189006.0,,,,17759738.0
Beaumont,1992.0,5.0,172710.0,17062.0,9.0,189772.0,,,,17759738.0
Beaumont,1992.0,6.0,173040.0,17575.0,9.2,190615.0,,,,17759738.0
Beaumont,1992.0,7.0,173283.0,17683.0,9.3,190966.0,,,,17759738.0
Beaumont,1992.0,8.0,173377.0,17511.0,9.2,190888.0,,,,17759738.0
Beaumont,1992.0,9.0,173025.0,17695.0,9.3,190720.0,,,,17759738.0
Beaumont,1992.0,10.0,172122.0,18682.0,9.8,190804.0,,,,17759738.0
Beaumont,1992.0,11.0,171279.0,20011.0,10.5,191290.0,,,,17759738.0
Beaumont,1992.0,12.0,170602.0,20882.0,10.9,191484.0,,,,17759738.0
Beaumont,1993.0,1.0,170034.0,21483.0,11.2,191517.0,,,,18161612.0
Beaumont,1993.0,2.0,169937.0,22138.0,11.5,192075.0,,,,18161612.0
Beaumont,1993.0,3.0,170012.0,22481.0,11.7,192493.0,,,,18161612.0
Beaumont,1993.0,4.0,169997.0,22298.0,11.6,192295.0,,,,18161612.0
Beaumont,1993.0,5.0,170031.0,22123.0,11.5,192154.0,,,,18161612.0
Beaumont,1993.0,6.0,170248.0,22079.0,11.5,192327.0,,,,18161612.0
Beaumont,1993.0,7.0,170700.0,21718.0,11.3,192418.0,,,,18161612.0
Beaumont,1993.0,8.0,170529.0,21431.0,11.2,191960.0,,,,18161612.0
Beaumont,1993.0,9.0,169723.0,21782.0,11.4,191505.0,,,,18161612.0
Beaumont,1993.0,10.0,169590.0,22094.0,11.5,191684.0,,,,18161612.0
Beaumont,1993.0,11.0,170238.0,21529.0,11.2,191767.0,,,,18161612.0
Beaumont,1993.0,12.0,170922.0,20792.0,10.8,191714.0,,,,18161612.0
Beaumont,1994.0,1.0,171281.0,20598.0,10.7,191879.0,,,,18564062.0
Beaumont,1994.0,2.0,170886.0,20630.0,10.8,191516.0,,,,18564062.0
Beaumont,1994.0,3.0,169911.0,20517.0,10.8,190428.0,,,,18564062.0
Beaumont,1994.0,4.0,169412.0,20176.0,10.6,189588.0,,,,18564062.0
Beaumont,1994.0,5.0,169456.0,19811.0,10.5,189267.0,,,,18564062.0
Beaumont,1994.0,6.0,168971.0,19629.0,10.4,188600.0,,,,18564062.0
Beaumont,1994.0,7.0,168293.0,19532.0,10.4,187825.0,,,,18564062.0
Beaumont,1994.0,8.0,168691.0,19167.0,10.2,187858.0,,,,18564062.0
Beaumont,1994.0,9.0,169775.0,18587.0,9.9,188362.0,,,,18564062.0
Beaumont,1994.0,10.0,170400.0,18268.0,9.7,188668.0,,,,18564062.0
Beaumont,1994.0,11.0,170650.0,17965.0,9.5,188615.0,,,,18564062.0
Beaumont,1994.0,12.0,171014.0,17690.0,9.4,188704.0,,,,18564062.0
Beaumont,1995.0,1.0,171232.0,17646.0,9.3,188878.0,,,,18958751.0
Beaumont,1995.0,2.0,171030.0,17415.0,9.2,188445.0,,,,18958751.0
Beaumont,1995.0,3.0,170813.0,17688.0,9.4,188501.0,,,,18958751.0
Beaumont,1995.0,4.0,170939.0,18410.0,9.7,189349.0,,,,18958751.0
Beaumont,1995.0,5.0,170964.0,18568.0,9.8,189532.0,,,,18958751.0
Beaumont,1995.0,6.0,170719.0,18866.0,10.0,189585.0,,,,18958751.0
Beaumont,1995.0,7.0,170531.0,19519.0,10.3,190050.0,,,,18958751.0
Beaumont,1995.0,8.0,170525.0,19676.0,10.3,190201.0,,,,18958751.0
Beaumont,1995.0,9.0,170555.0,19313.0,10.2,189868.0,,,,18958751.0
Beaumont,1995.0,10.0,170143.0,19004.0,10.0,189147.0,,,,18958751.0
Beaumont,1995.0,11.0,169340.0,19085.0,10.1,188425.0,,,,18958751.0
Beaumont,1995.0,12.0,168907.0,19176.0,10.2,188083.0,,,,18958751.0
Beaumont,1996.0,1.0,168795.0,18824.0,10.0,187619.0,,,,19340342.0
Beaumont,1996.0,2.0,168634.0,18185.0,9.7,186819.0,,,,19340342.0
Beaumont,1996.0,3.0,168713.0,17682.0,9.5,186395.0,,,,19340342.0
Beaumont,1996.0,4.0,168764.0,17652.0,9.5,186416.0,,,,19340342.0
Beaumont,1996.0,5.0,168703.0,17562.0,9.4,186265.0,,,,19340342.0
Beaumont,1996.0,6.0,168828.0,17197.0,9.2,186025.0,,,,19340342.0
Beaumont,1996.0,7.0,168949.0,17043.0,9.2,185992.0,,,,19340342.0
Beaumont,1996.0,8.0,169118.0,16837.0,9.1,185955.0,,,,19340342.0
Beaumont,1996.0,9.0,169525.0,16656.0,8.9,186181.0,,,,19340342.0
Beaumont,1996.0,10.0,170001.0,16765.0,9.0,186766.0,,,,19340342.0
Beaumont,1996.0,11.0,170230.0,16904.0,9.0,187134.0,,,,19340342.0
Beaumont,1996.0,12.0,170344.0,16751.0,9.0,187095.0,,,,19340342.0
Beaumont,1997.0,1.0,170823.0,16403.0,8.8,187226.0,,,,19740317.0
Beaumont,1997.0,2.0,171524.0,16380.0,8.7,187904.0,,,,19740317.0
Beaumont,1997.0,3.0,171970.0,16414.0,8.7,188384.0,,,,19740317.0
Beaumont,1997.0,4.0,172434.0,15922.0,8.5,188356.0,,,,19740317.0
Beaumont,1997.0,5.0,172914.0,15309.0,8.1,188223.0,,,,19740317.0
Beaumont,1997.0,6.0,173057.0,14870.0,7.9,187927.0,,,,19740317.0
Beaumont,1997.0,7.0,173121.0,14458.0,7.7,187579.0,,,,19740317.0
Beaumont,1997.0,8.0,173271.0,14316.0,7.6,187587.0,,,,19740317.0
Beaumont,1997.0,9.0,173412.0,14509.0,7.7,187921.0,,,,19740317.0
Beaumont,1997.0,10.0,173536.0,14567.0,7.7,188103.0,,,,19740317.0
Beaumont,1997.0,11.0,173797.0,14516.0,7.7,188313.0,,,,19740317.0
Beaumont,1997.0,12.0,173804.0,14653.0,7.8,188457.0,,,,19740317.0
Beaumont,1998.0,1.0,173618.0,14590.0,7.8,188208.0,,,22388.0,20157531.0
Beaumont,1998.0,2.0,174044.0,14344.0,7.6,188388.0,,,22388.0,20157531.0
Beaumont,1998.0,3.0,174366.0,14021.0,7.4,188387.0,,,22388.0,20157531.0
Beaumont,1998.0,4.0,173967.0,13553.0,7.2,187520.0,,,22388.0,20157531.0
Beaumont,1998.0,5.0,173755.0,13522.0,7.2,187277.0,,,22388.0,20157531.0
Beaumont,1998.0,6.0,173924.0,13799.0,7.4,187723.0,,,22388.0,20157531.0
Beaumont,1998.0,7.0,173905.0,14022.0,7.5,187927.0,,,22388.0,20157531.0
Beaumont,1998.0,8.0,173703.0,14438.0,7.7,188141.0,,,22388.0,20157531.0
Beaumont,1998.0,9.0,173514.0,14737.0,7.8,188251.0,,,22388.0,20157531.0
Beaumont,1998.0,10.0,173528.0,14581.0,7.8,188109.0,,,22388.0,20157531.0
Beaumont,1998.0,11.0,173764.0,14289.0,7.6,188053.0,,,22388.0,20157531.0
Beaumont,1998.0,12.0,174018.0,14118.0,7.5,188136.0,,,22388.0,20157531.0
Beaumont,1999.0,1.0,174215.0,14307.0,7.6,188522.0,,,22142.0,20558220.0
Beaumont,1999.0,2.0,173884.0,14926.0,7.9,188810.0,,,22142.0,20558220.0
Beaumont,1999.0,3.0,173248.0,15781.0,8.3,189029.0,,,22142.0,20558220.0
Beaumont,1999.0,4.0,172848.0,16650.0,8.8,189498.0,,,22142.0,20558220.0
Beaumont,1999.0,5.0,172150.0,17146.0,9.1,189296.0,,,22142.0,20558220.0
Beaumont,1999.0,6.0,171212.0,17250.0,9.2,188462.0,,,22142.0,20558220.0
Beaumont,1999.0,7.0,170784.0,17184.0,9.1,187968.0,,,22142.0,20558220.0
Beaumont,1999.0,8.0,170568.0,17086.0,9.1,187654.0,,,22142.0,20558220.0
Beaumont,1999.0,9.0,170212.0,17126.0,9.1,187338.0,,,22142.0,20558220.0
Beaumont,1999.0,10.0,170154.0,17222.0,9.2,187376.0,,,22142.0,20558220.0
Beaumont,1999.0,11.0,170196.0,17213.0,9.2,187409.0,,,22142.0,20558220.0
Beaumont,1999.0,12.0,170104.0,17196.0,9.2,187300.0,,,22142.0,20558220.0
Beaumont,2000.0,1.0,171502.0,12956.0,7.0,184458.0,,,23370.0,20851820.0
Beaumont,2000.0,2.0,171802.0,12951.0,7.0,184753.0,,,23370.0,20851820.0
Beaumont,2000.0,3.0,172013.0,12650.0,6.9,184663.0,,,23370.0,20851820.0
Beaumont,2000.0,4.0,171662.0,12188.0,6.6,183850.0,,,23370.0,20851820.0
Beaumont,2000.0,5.0,170986.0,11962.0,6.5,182948.0,,,23370.0,20851820.0
Beaumont,2000.0,6.0,170590.0,11776.0,6.5,182366.0,,,23370.0,20851820.0
Beaumont,2000.0,7.0,170548.0,11648.0,6.4,182196.0,,,23370.0,20851820.0
Beaumont,2000.0,8.0,170489.0,11548.0,6.3,182037.0,,,23370.0,20851820.0
Beaumont,2000.0,9.0,170316.0,11237.0,6.2,181553.0,,,23370.0,20851820.0
Beaumont,2000.0,10.0,170499.0,11130.0,6.1,181629.0,,,23370.0,20851820.0
Beaumont,2000.0,11.0,170990.0,11349.0,6.2,182339.0,,,23370.0,20851820.0
Beaumont,2000.0,12.0,171454.0,11485.0,6.3,182939.0,,,23370.0,20851820.0
Beaumont,2001.0,1.0,171674.0,11422.0,6.2,183096.0,,,24356.0,21319622.0
Beaumont,2001.0,2.0,171532.0,11467.0,6.3,182999.0,,,24356.0,21319622.0
Beaumont,2001.0,3.0,171365.0,11983.0,6.5,183348.0,,,24356.0,21319622.0
Beaumont,2001.0,4.0,167196.0,12672.0,7.0,179868.0,,,24356.0,21319622.0
Beaumont,2001.0,5.0,166814.0,13157.0,7.3,179971.0,,,24356.0,21319622.0
Beaumont,2001.0,6.0,166730.0,13453.0,7.5,180183.0,,,24356.0,21319622.0
Beaumont,2001.0,7.0,166737.0,13600.0,7.5,180337.0,,,24356.0,21319622.0
Beaumont,2001.0,8.0,166527.0,13725.0,7.6,180252.0,,,24356.0,21319622.0
Beaumont,2001.0,9.0,166580.0,13805.0,7.7,180385.0,,,24356.0,21319622.0
Beaumont,2001.0,10.0,166813.0,13918.0,7.7,180731.0,,,24356.0,21319622.0
Beaumont,2001.0,11.0,167250.0,14016.0,7.7,181266.0,,,24356.0,21319622.0
Beaumont,2001.0,12.0,167931.0,14046.0,7.7,181977.0,,,24356.0,21319622.0
Beaumont,2002.0,1.0,168516.0,14051.0,7.7,182567.0,,,24624.0,21690325.0
Beaumont,2002.0,2.0,168862.0,13944.0,7.6,182806.0,,,24624.0,21690325.0
Beaumont,2002.0,3.0,168676.0,14105.0,7.7,182781.0,,,24624.0,21690325.0
Beaumont,2002.0,4.0,168307.0,14666.0,8.0,182973.0,,,24624.0,21690325.0
Beaumont,2002.0,5.0,168587.0,14968.0,8.2,183555.0,,,24624.0,21690325.0
Beaumont,2002.0,6.0,168852.0,14860.0,8.1,183712.0,,,24624.0,21690325.0
Beaumont,2002.0,7.0,168705.0,14776.0,8.1,183481.0,,,24624.0,21690325.0
Beaumont,2002.0,8.0,169058.0,14816.0,8.1,183874.0,,,24624.0,21690325.0
Beaumont,2002.0,9.0,169374.0,14915.0,8.1,184289.0,,,24624.0,21690325.0
Beaumont,2002.0,10.0,169189.0,15117.0,8.2,184306.0,,,24624.0,21690325.0
Beaumont,2002.0,11.0,169200.0,15437.0,8.4,184637.0,,,24624.0,21690325.0
Beaumont,2002.0,12.0,169561.0,15802.0,8.5,185363.0,,,24624.0,21690325.0
Beaumont,2003.0,1.0,169831.0,16114.0,8.7,185945.0,,,25408.0,22030931.0
Beaumont,2003.0,2.0,169635.0,16362.0,8.8,185997.0,,,25408.0,22030931.0
Beaumont,2003.0,3.0,169593.0,16589.0,8.9,186182.0,,,25408.0,22030931.0
Beaumont,2003.0,4.0,170164.0,16574.0,8.9,186738.0,,,25408.0,22030931.0
Beaumont,2003.0,5.0,170432.0,16582.0,8.9,187014.0,,,25408.0,22030931.0
Beaumont,2003.0,6.0,170186.0,16779.0,9.0,186965.0,,,25408.0,22030931.0
Beaumont,2003.0,7.0,170188.0,16539.0,8.9,186727.0,,,25408.0,22030931.0
Beaumont,2003.0,8.0,170335.0,16172.0,8.7,186507.0,,,25408.0,22030931.0
Beaumont,2003.0,9.0,170169.0,16137.0,8.7,186306.0,,,25408.0,22030931.0
Beaumont,2003.0,10.0,169807.0,16098.0,8.7,185905.0,,,25408.0,22030931.0
Beaumont,2003.0,11.0,169546.0,15841.0,8.5,185387.0,,,25408.0,22030931.0
Beaumont,2003.0,12.0,169353.0,15511.0,8.4,184864.0,,,25408.0,22030931.0
Beaumont,2004.0,1.0,169215.0,15378.0,8.3,184593.0,,,25691.0,22394023.0
Beaumont,2004.0,2.0,169101.0,15499.0,8.4,184600.0,,,25691.0,22394023.0
Beaumont,2004.0,3.0,168719.0,15587.0,8.5,184306.0,,,25691.0,22394023.0
Beaumont,2004.0,4.0,168146.0,15411.0,8.4,183557.0,,,25691.0,22394023.0
Beaumont,2004.0,5.0,167741.0,15163.0,8.3,182904.0,,,25691.0,22394023.0
Beaumont,2004.0,6.0,167778.0,14994.0,8.2,182772.0,,,25691.0,22394023.0
Beaumont,2004.0,7.0,168095.0,14770.0,8.1,182865.0,,,25691.0,22394023.0
Beaumont,2004.0,8.0,168040.0,14491.0,7.9,182531.0,,,25691.0,22394023.0
Beaumont,2004.0,9.0,167541.0,14433.0,7.9,181974.0,,,25691.0,22394023.0
Beaumont,2004.0,10.0,167152.0,14617.0,8.0,181769.0,,,25691.0,22394023.0
Beaumont,2004.0,11.0,167068.0,14718.0,8.1,181786.0,,,25691.0,22394023.0
Beaumont,2004.0,12.0,167199.0,14410.0,7.9,181609.0,,,25691.0,22394023.0
Beaumont,2005.0,1.0,167403.0,13995.0,7.7,181398.0,,,27282.0,22778123.0
Beaumont,2005.0,2.0,167468.0,13716.0,7.6,181184.0,,,27282.0,22778123.0
Beaumont,2005.0,3.0,167857.0,13318.0,7.4,181175.0,,,27282.0,22778123.0
Beaumont,2005.0,4.0,168732.0,13006.0,7.2,181738.0,,,27282.0,22778123.0
Beaumont,2005.0,5.0,169417.0,12878.0,7.1,182295.0,,,27282.0,22778123.0
Beaumont,2005.0,6.0,169691.0,12797.0,7.0,182488.0,,,27282.0,22778123.0
Beaumont,2005.0,7.0,169783.0,12736.0,7.0,182519.0,,,27282.0,22778123.0
Beaumont,2005.0,8.0,170010.0,12734.0,7.0,182744.0,,,27282.0,22778123.0
Beaumont,2005.0,9.0,170196.0,12786.0,7.0,182982.0,,,27282.0,22778123.0
Beaumont,2005.0,10.0,169906.0,21998.0,11.5,191904.0,,,27282.0,22778123.0
Beaumont,2005.0,11.0,169897.0,15812.0,8.5,185709.0,,,27282.0,22778123.0
Beaumont,2005.0,12.0,170644.0,13803.0,7.5,184447.0,,,27282.0,22778123.0
Beaumont,2006.0,1.0,171305.0,12475.0,6.8,183780.0,,,29732.0,23359580.0
Beaumont,2006.0,2.0,171799.0,11861.0,6.5,183660.0,,,29732.0,23359580.0
Beaumont,2006.0,3.0,172207.0,11583.0,6.3,183790.0,,,29732.0,23359580.0
Beaumont,2006.0,4.0,172377.0,11351.0,6.2,183728.0,,,29732.0,23359580.0
Beaumont,2006.0,5.0,172600.0,11128.0,6.1,183728.0,,,29732.0,23359580.0
Beaumont,2006.0,6.0,172491.0,10983.0,6.0,183474.0,,,29732.0,23359580.0
Beaumont,2006.0,7.0,172180.0,10811.0,5.9,182991.0,,,29732.0,23359580.0
Beaumont,2006.0,8.0,172613.0,10509.0,5.7,183122.0,,,29732.0,23359580.0
Beaumont,2006.0,9.0,173659.0,10161.0,5.5,183820.0,,,29732.0,23359580.0
Beaumont,2006.0,10.0,174701.0,9906.0,5.4,184607.0,,,29732.0,23359580.0
Beaumont,2006.0,11.0,175364.0,9785.0,5.3,185149.0,,,29732.0,23359580.0
Beaumont,2006.0,12.0,175469.0,9736.0,5.3,185205.0,,,29732.0,23359580.0
Beaumont,2007.0,1.0,175241.0,9793.0,5.3,185034.0,,,31200.0,23831983.0
Beaumont,2007.0,2.0,175136.0,9580.0,5.2,184716.0,,,31200.0,23831983.0
Beaumont,2007.0,3.0,174970.0,9217.0,5.0,184187.0,,,31200.0,23831983.0
Beaumont,2007.0,4.0,174550.0,9191.0,5.0,183741.0,,,31200.0,23831983.0
Beaumont,2007.0,5.0,174523.0,9286.0,5.1,183809.0,,,31200.0,23831983.0
Beaumont,2007.0,6.0,174659.0,9469.0,5.1,184128.0,,,31200.0,23831983.0
Beaumont,2007.0,7.0,174396.0,9668.0,5.3,184064.0,,,31200.0,23831983.0
Beaumont,2007.0,8.0,174318.0,9731.0,5.3,184049.0,,,31200.0,23831983.0
Beaumont,2007.0,9.0,174501.0,9791.0,5.3,184292.0,,,31200.0,23831983.0
Beaumont,2007.0,10.0,174297.0,9847.0,5.3,184144.0,,,31200.0,23831983.0
Beaumont,2007.0,11.0,173787.0,10168.0,5.5,183955.0,,,31200.0,23831983.0
Beaumont,2007.0,12.0,173301.0,10696.0,5.8,183997.0,,,31200.0,23831983.0
Beaumont,2008.0,1.0,173125.0,10740.0,5.8,183865.0,,,33679.0,24309039.0
Beaumont,2008.0,2.0,173323.0,10393.0,5.7,183716.0,,,33679.0,24309039.0
Beaumont,2008.0,3.0,173697.0,10181.0,5.5,183878.0,,,33679.0,24309039.0
Beaumont,2008.0,4.0,174059.0,10281.0,5.6,184340.0,,,33679.0,24309039.0
Beaumont,2008.0,5.0,174481.0,10720.0,5.8,185201.0,,,33679.0,24309039.0
Beaumont,2008.0,6.0,175263.0,11204.0,6.0,186467.0,,,33679.0,24309039.0
Beaumont,2008.0,7.0,176126.0,11556.0,6.2,187682.0,,,33679.0,24309039.0
Beaumont,2008.0,8.0,176067.0,11974.0,6.4,188041.0,,,33679.0,24309039.0
Beaumont,2008.0,9.0,175371.0,12411.0,6.6,187782.0,,,33679.0,24309039.0
Beaumont,2008.0,10.0,175552.0,14618.0,7.7,190170.0,,,33679.0,24309039.0
Beaumont,2008.0,11.0,176123.0,14193.0,7.5,190316.0,,,33679.0,24309039.0
Beaumont,2008.0,12.0,175976.0,14219.0,7.5,190195.0,,,33679.0,24309039.0
Beaumont,2009.0,1.0,175218.0,14685.0,7.7,189903.0,,,33130.0,24801761.0
Beaumont,2009.0,2.0,174212.0,15322.0,8.1,189534.0,,,33130.0,24801761.0
Beaumont,2009.0,3.0,173271.0,15709.0,8.3,188980.0,,,33130.0,24801761.0
Beaumont,2009.0,4.0,172319.0,15612.0,8.3,187931.0,,,33130.0,24801761.0
Beaumont,2009.0,5.0,171488.0,18386.0,9.7,189874.0,,,33130.0,24801761.0
Beaumont,2009.0,6.0,171300.0,18632.0,9.8,189932.0,,,33130.0,24801761.0
Beaumont,2009.0,7.0,171344.0,19040.0,10.0,190384.0,,,33130.0,24801761.0
Beaumont,2009.0,8.0,170887.0,19441.0,10.2,190328.0,,,33130.0,24801761.0
Beaumont,2009.0,9.0,170440.0,19876.0,10.4,190316.0,,,33130.0,24801761.0
Beaumont,2009.0,10.0,170578.0,20142.0,10.6,190720.0,,,33130.0,24801761.0
Beaumont,2009.0,11.0,170693.0,20012.0,10.5,190705.0,,,33130.0,24801761.0
Beaumont,2009.0,12.0,170433.0,19983.0,10.5,190416.0,,,33130.0,24801761.0
Beaumont,2010.0,1.0,160961.0,20223.0,11.2,181184.0,,,34387.0,25145561.0
Beaumont,2010.0,2.0,161082.0,20788.0,11.4,181870.0,,,34387.0,25145561.0
Beaumont,2010.0,3.0,161415.0,21335.0,11.7,182750.0,,,34387.0,25145561.0
Beaumont,2010.0,4.0,161983.0,21331.0,11.6,183314.0,,,34387.0,25145561.0
Beaumont,2010.0,5.0,162443.0,20780.0,11.3,183223.0,,,34387.0,25145561.0
Beaumont,2010.0,6.0,163004.0,20101.0,11.0,183105.0,,,34387.0,25145561.0
Beaumont,2010.0,7.0,163814.0,19826.0,10.8,183640.0,,,34387.0,25145561.0
Beaumont,2010.0,8.0,164128.0,19964.0,10.8,184092.0,,,34387.0,25145561.0
Beaumont,2010.0,9.0,163996.0,20210.0,11.0,184206.0,,,34387.0,25145561.0
Beaumont,2010.0,10.0,163847.0,20646.0,11.2,184493.0,,,34387.0,25145561.0
Beaumont,2010.0,11.0,163617.0,21227.0,11.5,184844.0,1136.0,139250.0,34387.0,25145561.0
Beaumont,2010.0,12.0,163460.0,21450.0,11.6,184910.0,1131.0,132500.0,34387.0,25145561.0
Beaumont,2011.0,1.0,163496.0,21387.0,11.6,184883.0,1126.0,134900.0,35827.0,25646389.0
Beaumont,2011.0,2.0,163840.0,21452.0,11.6,185292.0,1115.0,129900.0,35827.0,25646389.0
Beaumont,2011.0,3.0,164294.0,21631.0,11.6,185925.0,1108.0,134900.0,35827.0,25646389.0
Beaumont,2011.0,4.0,164621.0,21753.0,11.7,186374.0,1106.0,138950.0,35827.0,25646389.0
Beaumont,2011.0,5.0,165135.0,21553.0,11.5,186688.0,1114.0,137250.0,35827.0,25646389.0
Beaumont,2011.0,6.0,165988.0,21016.0,11.2,187004.0,1124.0,137600.0,35827.0,25646389.0
Beaumont,2011.0,7.0,166860.0,20692.0,11.0,187552.0,1126.0,134900.0,35827.0,25646389.0
Beaumont,2011.0,8.0,167473.0,20802.0,11.0,188275.0,1119.0,129997.5,35827.0,25646389.0
Beaumont,2011.0,9.0,167757.0,20856.0,11.1,188613.0,1105.0,129900.0,35827.0,25646389.0
Beaumont,2011.0,10.0,167740.0,20504.0,10.9,188244.0,1098.0,126700.0,35827.0,25646389.0
Beaumont,2011.0,11.0,167606.0,19966.0,10.6,187572.0,1091.0,125000.0,35827.0,25646389.0
Beaumont,2011.0,12.0,167331.0,19469.0,10.4,186800.0,1085.0,121900.0,35827.0,25646389.0
Beaumont,2012.0,1.0,166973.0,19177.0,10.3,186150.0,1068.0,122500.0,37811.0,26071655.0
Beaumont,2012.0,2.0,166668.0,19200.0,10.3,185868.0,1051.0,122000.0,37811.0,26071655.0
Beaumont,2012.0,3.0,166558.0,19259.0,10.4,185817.0,1037.0,123100.0,37811.0,26071655.0
Beaumont,2012.0,4.0,166543.0,19381.0,10.4,185924.0,1019.0,120500.0,37811.0,26071655.0
Beaumont,2012.0,5.0,166043.0,19765.0,10.6,185808.0,1001.0,119999.5,37811.0,26071655.0
Beaumont,2012.0,6.0,165109.0,20055.0,10.8,185164.0,979.0,120500.0,37811.0,26071655.0
Beaumont,2012.0,7.0,164242.0,19907.0,10.8,184149.0,957.0,119900.0,37811.0,26071655.0
Beaumont,2012.0,8.0,163841.0,19469.0,10.6,183310.0,939.0,120000.0,37811.0,26071655.0
Beaumont,2012.0,9.0,163906.0,19211.0,10.5,183117.0,926.0,119900.0,37811.0,26071655.0
Beaumont,2012.0,10.0,163680.0,19111.0,10.5,182791.0,920.0,124900.0,37811.0,26071655.0
Beaumont,2012.0,11.0,162961.0,19178.0,10.5,182139.0,921.0,132950.0,37811.0,26071655.0
Beaumont,2012.0,12.0,162464.0,19742.0,10.8,182206.0,925.0,129900.0,37811.0,26071655.0
Beaumont,2013.0,1.0,162592.0,20018.0,11.0,182610.0,939.0,129000.0,36847.0,26473525.0
Beaumont,2013.0,2.0,162956.0,19616.0,10.7,182572.0,948.0,129000.0,36847.0,26473525.0
Beaumont,2013.0,3.0,162960.0,19392.0,10.6,182352.0,967.0,129900.0,36847.0,26473525.0
Beaumont,2013.0,4.0,162736.0,19386.0,10.6,182122.0,982.0,129900.0,36847.0,26473525.0
Beaumont,2013.0,5.0,162534.0,19141.0,10.5,181675.0,998.0,129900.0,36847.0,26473525.0
Beaumont,2013.0,6.0,162061.0,18676.0,10.3,180737.0,1011.0,133250.0,36847.0,26473525.0
Beaumont,2013.0,7.0,161426.0,18241.0,10.2,179667.0,1023.0,134900.0,36847.0,26473525.0
Beaumont,2013.0,8.0,161162.0,18027.0,10.1,179189.0,1032.0,132900.0,36847.0,26473525.0
Beaumont,2013.0,9.0,161133.0,18003.0,10.0,179136.0,1033.0,129900.0,36847.0,26473525.0
Beaumont,2013.0,10.0,161130.0,17936.0,10.0,179066.0,1032.0,129950.0,36847.0,26473525.0
Beaumont,2013.0,11.0,161382.0,17531.0,9.8,178913.0,1025.0,128000.0,36847.0,26473525.0
Beaumont,2013.0,12.0,161730.0,16959.0,9.5,178689.0,1019.0,129900.0,36847.0,26473525.0
Beaumont,2014.0,1.0,162013.0,16634.0,9.3,178647.0,1012.0,128500.0,39827.0,26944751.0
Beaumont,2014.0,2.0,162362.0,16426.0,9.2,178788.0,1014.0,129900.0,39827.0,26944751.0
Beaumont,2014.0,3.0,163063.0,15803.0,8.8,178866.0,1018.0,130000.0,39827.0,26944751.0
Beaumont,2014.0,4.0,164115.0,14822.0,8.3,178937.0,1025.0,135900.0,39827.0,26944751.0
Beaumont,2014.0,5.0,164867.0,14060.0,7.9,178927.0,1028.0,135000.0,39827.0,26944751.0
Beaumont,2014.0,6.0,165112.0,13812.0,7.7,178924.0,1017.0,134900.0,39827.0,26944751.0
Beaumont,2014.0,7.0,165271.0,13980.0,7.8,179251.0,1020.0,134900.0,39827.0,26944751.0
Beaumont,2014.0,8.0,165540.0,13939.0,7.8,179479.0,1036.0,134900.0,39827.0,26944751.0
Beaumont,2014.0,9.0,166066.0,13338.0,7.4,179404.0,1073.0,139000.0,39827.0,26944751.0
Beaumont,2014.0,10.0,166506.0,12760.0,7.1,179266.0,1099.0,139900.0,39827.0,26944751.0
Beaumont,2014.0,11.0,166296.0,12444.0,7.0,178740.0,1112.0,139000.0,39827.0,26944751.0
Beaumont,2014.0,12.0,165809.0,12280.0,6.9,178089.0,1121.0,139000.0,39827.0,26944751.0
Beaumont,2015.0,1.0,165603.0,12192.0,6.9,177795.0,1125.0,139900.0,41872.0,27429639.0
Beaumont,2015.0,2.0,165475.0,11923.0,6.7,177398.0,1127.0,139900.0,41872.0,27429639.0
Beaumont,2015.0,3.0,165036.0,11678.0,6.6,176714.0,1132.0,135000.0,41872.0,27429639.0
Beaumont,2015.0,4.0,164805.0,11671.0,6.6,176476.0,1139.0,134900.0,41872.0,27429639.0
Beaumont,2015.0,5.0,165011.0,11646.0,6.6,176657.0,1145.0,137250.0,41872.0,27429639.0
Beaumont,2015.0,6.0,164899.0,11574.0,6.6,176473.0,1146.0,144475.0,41872.0,27429639.0
Beaumont,2015.0,7.0,164450.0,11634.0,6.6,176084.0,1141.0,144050.0,41872.0,27429639.0
Beaumont,2015.0,8.0,164169.0,11691.0,6.6,175860.0,1135.0,143696.0,41872.0,27429639.0
